type,dir,name,row,col,side,scale,flip
exr,data/KAIST,scene14_reflectance.exr,280,1542,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,6,3162,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,2187,444,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,495,1228,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,2384,999,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,2077,2031,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,727,3181,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1316,240,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1497,2405,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1425,1938,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,685,1142,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1430,2363,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1545,2728,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,434,1473,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1179,2476,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1965,2380,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1798,111,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,83,1076,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,881,671,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1215,1804,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,2328,115,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1037,2185,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1609,1961,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,2414,1379,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1380,716,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,2146,269,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,292,2027,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1610,298,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1508,1886,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1813,835,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1554,2746,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,45,288,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,370,2877,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,260,291,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,180,2791,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,58,2581,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1815,1522,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,719,383,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,310,2766,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,32,1304,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1028,2174,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1872,1385,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1251,2551,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,727,502,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,2034,3161,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,2088,2780,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1935,1074,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,712,1979,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,2140,2627,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1536,2833,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,879,1869,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1673,2440,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1491,2628,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1291,1565,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,25,616,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1642,2808,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,389,1280,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1866,1499,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,2500,1199,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,2482,1141,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,2469,1567,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,273,1784,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1577,2675,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,304,2432,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1734,383,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1641,858,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,460,2682,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,43,537,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,854,684,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1100,86,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1109,1290,96,0.5,True
exr,data/KAIST,scene14_reflectance.exr,1212,496,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2375,3295,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1670,1848,96,2,False
exr,data/KAIST,scene14_reflectance.exr,131,2396,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1155,2428,96,2,False
exr,data/KAIST,scene14_reflectance.exr,983,643,96,2,False
exr,data/KAIST,scene14_reflectance.exr,928,2082,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1261,1277,96,2,False
exr,data/KAIST,scene14_reflectance.exr,916,704,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1255,2335,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1808,572,96,2,False
exr,data/KAIST,scene14_reflectance.exr,214,3292,96,2,False
exr,data/KAIST,scene14_reflectance.exr,814,1778,96,2,False
exr,data/KAIST,scene14_reflectance.exr,987,3145,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1708,2271,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2319,1829,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1526,1857,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2276,1423,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1652,2558,96,2,False
exr,data/KAIST,scene14_reflectance.exr,407,965,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1811,2689,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1995,2029,96,2,False
exr,data/KAIST,scene14_reflectance.exr,390,904,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2562,162,96,2,False
exr,data/KAIST,scene14_reflectance.exr,367,1167,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1866,1456,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2414,1912,96,2,False
exr,data/KAIST,scene14_reflectance.exr,591,1908,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1850,2898,96,2,False
exr,data/KAIST,scene14_reflectance.exr,289,1631,96,2,False
exr,data/KAIST,scene14_reflectance.exr,184,331,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1051,2327,96,2,False
exr,data/KAIST,scene14_reflectance.exr,458,555,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2034,3188,96,2,False
exr,data/KAIST,scene14_reflectance.exr,822,2229,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1477,46,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1154,1645,96,2,False
exr,data/KAIST,scene14_reflectance.exr,729,1932,96,2,False
exr,data/KAIST,scene14_reflectance.exr,338,3094,96,2,False
exr,data/KAIST,scene14_reflectance.exr,431,1674,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1584,2334,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1199,925,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1458,1997,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2093,2904,96,2,False
exr,data/KAIST,scene14_reflectance.exr,844,203,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1315,2470,96,2,False
exr,data/KAIST,scene14_reflectance.exr,66,2984,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1353,2504,96,2,False
exr,data/KAIST,scene14_reflectance.exr,650,2577,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2193,2576,96,2,False
exr,data/KAIST,scene14_reflectance.exr,101,3205,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1097,1669,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2319,2325,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1662,2976,96,2,False
exr,data/KAIST,scene14_reflectance.exr,790,2185,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1807,2448,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1434,2923,96,2,False
exr,data/KAIST,scene14_reflectance.exr,659,2560,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2205,1023,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1794,2748,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1639,2482,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1221,626,96,2,False
exr,data/KAIST,scene14_reflectance.exr,320,583,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1249,2899,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1404,2951,96,2,False
exr,data/KAIST,scene14_reflectance.exr,952,662,96,2,False
exr,data/KAIST,scene14_reflectance.exr,328,3136,96,2,False
exr,data/KAIST,scene14_reflectance.exr,730,2965,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1072,2786,96,2,False
exr,data/KAIST,scene14_reflectance.exr,588,3219,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1586,2932,96,2,False
exr,data/KAIST,scene14_reflectance.exr,353,2668,96,2,False
exr,data/KAIST,scene14_reflectance.exr,140,1487,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1327,1440,96,2,False
exr,data/KAIST,scene14_reflectance.exr,467,878,96,2,False
exr,data/KAIST,scene14_reflectance.exr,669,745,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2589,2630,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1364,338,96,2,False
exr,data/KAIST,scene14_reflectance.exr,73,3147,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2235,2410,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1245,1143,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1001,2768,96,2,False
exr,data/KAIST,scene14_reflectance.exr,225,1079,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1065,1330,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2423,1178,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2435,1936,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2497,621,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1977,1224,96,2,False
exr,data/KAIST,scene14_reflectance.exr,627,598,96,2,False
exr,data/KAIST,scene14_reflectance.exr,765,1387,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2309,669,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2154,1835,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1459,989,96,2,False
exr,data/KAIST,scene14_reflectance.exr,703,2744,96,2,False
exr,data/KAIST,scene14_reflectance.exr,1255,2451,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2398,660,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2215,1936,96,2,False
exr,data/KAIST,scene14_reflectance.exr,495,485,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2133,682,96,2,False
exr,data/KAIST,scene14_reflectance.exr,698,2572,96,2,False
exr,data/KAIST,scene14_reflectance.exr,454,1898,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2448,142,96,2,False
exr,data/KAIST,scene14_reflectance.exr,61,1650,96,2,False
exr,data/KAIST,scene14_reflectance.exr,285,817,96,2,False
exr,data/KAIST,scene14_reflectance.exr,147,1045,96,2,False
exr,data/KAIST,scene14_reflectance.exr,920,3156,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2269,627,96,2,False
exr,data/KAIST,scene14_reflectance.exr,550,581,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2641,1672,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2222,1375,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2654,3068,96,2,False
exr,data/KAIST,scene14_reflectance.exr,597,3237,96,2,False
exr,data/KAIST,scene14_reflectance.exr,303,2678,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2520,1846,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2530,1842,96,2,False
exr,data/KAIST,scene14_reflectance.exr,651,383,96,2,False
exr,data/KAIST,scene14_reflectance.exr,671,879,96,2,False
exr,data/KAIST,scene14_reflectance.exr,538,2468,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2622,1301,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2142,2881,96,2,False
exr,data/KAIST,scene14_reflectance.exr,2285,1461,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2348,525,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1909,2883,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1403,1764,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1135,3297,96,2,True
exr,data/KAIST,scene14_reflectance.exr,119,478,96,2,True
exr,data/KAIST,scene14_reflectance.exr,310,2704,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1679,2206,96,2,True
exr,data/KAIST,scene14_reflectance.exr,256,938,96,2,True
exr,data/KAIST,scene14_reflectance.exr,16,727,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1488,204,96,2,True
exr,data/KAIST,scene14_reflectance.exr,448,1653,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2551,2666,96,2,True
exr,data/KAIST,scene14_reflectance.exr,256,2715,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1570,534,96,2,True
exr,data/KAIST,scene14_reflectance.exr,864,3052,96,2,True
exr,data/KAIST,scene14_reflectance.exr,711,2157,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1372,160,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1121,921,96,2,True
exr,data/KAIST,scene14_reflectance.exr,374,3205,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1681,3170,96,2,True
exr,data/KAIST,scene14_reflectance.exr,260,2479,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1020,3122,96,2,True
exr,data/KAIST,scene14_reflectance.exr,428,2157,96,2,True
exr,data/KAIST,scene14_reflectance.exr,27,3002,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1344,2484,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1526,148,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2360,3027,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1822,3100,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1819,1327,96,2,True
exr,data/KAIST,scene14_reflectance.exr,479,1854,96,2,True
exr,data/KAIST,scene14_reflectance.exr,740,2890,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2409,3244,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1598,3051,96,2,True
exr,data/KAIST,scene14_reflectance.exr,284,3276,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2494,3259,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2043,714,96,2,True
exr,data/KAIST,scene14_reflectance.exr,904,1666,96,2,True
exr,data/KAIST,scene14_reflectance.exr,61,1694,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2162,2921,96,2,True
exr,data/KAIST,scene14_reflectance.exr,203,2833,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1429,2086,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2256,2488,96,2,True
exr,data/KAIST,scene14_reflectance.exr,594,1708,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1899,1496,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2476,3180,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1865,1511,96,2,True
exr,data/KAIST,scene14_reflectance.exr,229,3119,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2160,1365,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1854,636,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2094,972,96,2,True
exr,data/KAIST,scene14_reflectance.exr,99,1329,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1548,2416,96,2,True
exr,data/KAIST,scene14_reflectance.exr,22,1121,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1740,518,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2027,2517,96,2,True
exr,data/KAIST,scene14_reflectance.exr,429,1164,96,2,True
exr,data/KAIST,scene14_reflectance.exr,379,1387,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1581,1198,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1104,1949,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1777,669,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1921,2174,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2619,3042,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2332,1206,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1385,3090,96,2,True
exr,data/KAIST,scene14_reflectance.exr,92,137,96,2,True
exr,data/KAIST,scene14_reflectance.exr,225,2584,96,2,True
exr,data/KAIST,scene14_reflectance.exr,215,1661,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2241,1132,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2540,2504,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1758,2331,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2587,1520,96,2,True
exr,data/KAIST,scene14_reflectance.exr,460,993,96,2,True
exr,data/KAIST,scene14_reflectance.exr,689,329,96,2,True
exr,data/KAIST,scene14_reflectance.exr,173,2694,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1486,599,96,2,True
exr,data/KAIST,scene14_reflectance.exr,201,1538,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1393,2868,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1778,2020,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1702,2643,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1948,1874,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1278,2112,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1626,1500,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2174,1726,96,2,True
exr,data/KAIST,scene14_reflectance.exr,317,2059,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1562,2348,96,2,True
exr,data/KAIST,scene14_reflectance.exr,960,1424,96,2,True
exr,data/KAIST,scene14_reflectance.exr,565,1173,96,2,True
exr,data/KAIST,scene14_reflectance.exr,824,2024,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2200,2170,96,2,True
exr,data/KAIST,scene14_reflectance.exr,559,2867,96,2,True
exr,data/KAIST,scene14_reflectance.exr,879,2232,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2531,656,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2196,3022,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1398,2901,96,2,True
exr,data/KAIST,scene14_reflectance.exr,690,174,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2624,783,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1919,2293,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2013,2904,96,2,True
exr,data/KAIST,scene14_reflectance.exr,623,314,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1680,2048,96,2,True
exr,data/KAIST,scene14_reflectance.exr,920,1238,96,2,True
exr,data/KAIST,scene14_reflectance.exr,985,937,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2035,656,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2071,3197,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1164,565,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2642,676,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2260,835,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2231,1895,96,2,True
exr,data/KAIST,scene14_reflectance.exr,382,371,96,2,True
exr,data/KAIST,scene14_reflectance.exr,854,3282,96,2,True
exr,data/KAIST,scene14_reflectance.exr,291,996,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1058,1540,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2398,1578,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1077,353,96,2,True
exr,data/KAIST,scene14_reflectance.exr,119,1511,96,2,True
exr,data/KAIST,scene14_reflectance.exr,1551,3141,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2391,467,96,2,True
exr,data/KAIST,scene14_reflectance.exr,633,269,96,2,True
exr,data/KAIST,scene14_reflectance.exr,2167,1593,96,2,True
exr,data/KAIST,scene23_reflectance.exr,1219,770,96,1,False
exr,data/KAIST,scene23_reflectance.exr,1529,2754,96,1,False
exr,data/KAIST,scene23_reflectance.exr,892,1569,96,1,False
exr,data/KAIST,scene23_reflectance.exr,654,2897,96,1,False
exr,data/KAIST,scene23_reflectance.exr,1069,973,96,1,False
exr,data/KAIST,scene23_reflectance.exr,146,804,96,1,False
exr,data/KAIST,scene23_reflectance.exr,1402,2450,96,1,False
exr,data/KAIST,scene23_reflectance.exr,2518,1935,96,1,False
exr,data/KAIST,scene23_reflectance.exr,823,462,96,1,False
exr,data/KAIST,scene23_reflectance.exr,636,2131,96,1,False
exr,data/KAIST,scene23_reflectance.exr,989,2353,96,1,False
exr,data/KAIST,scene23_reflectance.exr,1128,2692,96,1,False
exr,data/KAIST,scene23_reflectance.exr,1947,2936,96,1,False
exr,data/KAIST,scene23_reflectance.exr,609,1370,96,1,False
exr,data/KAIST,scene23_reflectance.exr,2480,500,96,1,False
exr,data/KAIST,scene23_reflectance.exr,1393,1288,96,1,False
exr,data/KAIST,scene23_reflectance.exr,1152,3116,96,1,False
exr,data/KAIST,scene23_reflectance.exr,1008,2316,96,1,False
exr,data/KAIST,scene23_reflectance.exr,915,2999,96,1,False
exr,data/KAIST,scene23_reflectance.exr,1783,2155,96,1,False
exr,data/KAIST,scene23_reflectance.exr,1024,1363,96,1,False
exr,data/KAIST,scene23_reflectance.exr,1413,2368,96,1,False
exr,data/KAIST,scene23_reflectance.exr,2334,1983,96,1,False
exr,data/KAIST,scene23_reflectance.exr,635,2935,96,1,False
exr,data/KAIST,scene23_reflectance.exr,376,155,96,1,False
